Date,AAPL,ADBE,AMD,AMZN,AVGO,CRM,CSCO,GOOG,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,QCOM,TSLA,TXN
2018-01-08,40.917320251464844,185.0399932861328,12.279999732971191,62.34349822998047,21.676280975341797,108.08551788330078,32.064266204833984,55.086082458496094,111.57598876953125,37.55904769897461,187.39678955078125,81.47903442382812,212.0500030517578,5.48950719833374,43.612525939941406,54.4036750793457,22.42733383178711,89.02702331542969
2018-01-09,40.91261291503906,186.6999969482422,11.819999694824219,62.6349983215332,21.37614631652832,108.37345886230469,31.863567352294922,55.05224609375,111.82170867919922,36.61881637573242,186.98870849609375,81.42363739013672,209.30999755859375,5.488021373748779,43.853878021240234,53.58273696899414,22.246000289916992,89.63602447509766
2018-01-10,40.90323257446289,187.11000061035156,11.960000038146973,62.71649932861328,20.92473793029785,108.02593994140625,32.04018020629883,54.87061309814453,112.06060028076172,35.67857360839844,186.95884704589844,81.05445861816406,212.52000427246094,5.5310492515563965,43.621463775634766,53.57453536987305,22.31999969482422,89.07572937011719
2018-01-11,41.13557052612305,188.9199981689453,12.140000343322754,63.83399963378906,20.978076934814453,108.32380676269531,32.19272232055664,55.01542282104492,112.07428741455078,36.44251251220703,186.8892059326172,81.29444122314453,217.24000549316406,5.540938377380371,43.755558013916016,53.71409225463867,22.530000686645508,89.86338806152344
2018-01-12,41.56035614013672,195.0500030517578,12.020000457763672,65.26000213623047,21.040971755981445,109.45570373535156,32.810882568359375,55.84847640991211,111.35074615478516,36.2998046875,178.528564453125,82.69732666015625,221.22999572753906,5.513739585876465,44.2561149597168,53.67305374145508,22.4146671295166,91.5279769897461
2018-01-16,41.34914016723633,192.4600067138672,11.90999984741211,65.24299621582031,20.958173751831055,108.11531066894531,32.545955657958984,55.82359313964844,111.83537292480469,36.21584701538086,177.55319213867188,81.54364013671875,221.52999877929688,5.4427714347839355,44.3276481628418,56.029144287109375,22.67066764831543,91.69035339355469
2018-01-17,42.03207778930664,196.49000549316406,12.180000305175781,64.75,21.1619815826416,109.25713348388672,33.0758056640625,56.33218765258789,115.11161041259766,37.265220642089844,176.76690673828125,83.19571685791016,217.5,5.556763648986816,44.93547058105469,55.840328216552734,23.143999099731445,96.75721740722656
2018-01-18,42.06962203979492,196.1999969482422,12.470000267028809,64.66600036621094,21.479639053344727,110.97480773925781,33.15609359741211,56.22319793701172,115.4323501586914,37.34078598022461,178.95657348632812,83.15880584716797,220.3300018310547,5.549841403961182,44.89971160888672,55.864959716796875,22.971332550048828,94.52423858642578
2018-01-19,41.88187026977539,195.72999572753906,12.59000015258789,64.72899627685547,21.208158493041992,111.13367462158203,33.14805603027344,56.607383728027344,110.82521057128906,37.6262092590332,180.4395751953125,83.06652069091797,220.4600067138672,5.69004487991333,45.21257400512695,55.856754302978516,23.334667205810547,94.86527252197266
2018-01-22,41.53922653198242,197.83999633789062,12.649999618530273,66.3655014038086,20.867416381835938,112.08684539794922,33.44509506225586,57.518070220947266,110.98218536376953,38.40693664550781,184.5004425048828,84.55247497558594,227.5800018310547,5.77856969833374,45.32878112792969,56.37393569946289,23.437332153320312,96.98458862304688
